LanePointX,LanePointY
100.992856,-66.314694
101.105141,-66.406317
101.218193,-66.497477
101.331596,-66.587895
101.445426,-66.677575
101.559970,-66.766802
101.675080,-66.855397
101.790622,-66.943314
101.906568,-67.030477
102.023170,-67.117132
102.140851,-67.203528
102.258120,-67.288624
104.204591,-68.561908
104.330360,-68.635724
104.456350,-68.708731
104.582846,-68.781040
104.709804,-68.852680
104.837216,-68.923589
104.965038,-68.993798
105.093404,-69.063323
105.222030,-69.132064
105.351170,-69.200104
105.480788,-69.267474
105.610691,-69.334020
105.740970,-69.399844
105.871751,-69.464953
106.002931,-69.529350
108.153216,-70.456801
108.290627,-70.508209
108.428334,-70.558847
108.566415,-70.608688
108.705391,-70.657969
108.844043,-70.706200
108.983218,-70.753736
109.122144,-70.800259
109.261530,-70.846066
109.401396,-70.891105
109.542739,-70.935743
109.683147,-70.979153
109.823906,-71.021803
109.964656,-71.063529
110.105577,-71.104444
112.401612,-71.648809
112.547049,-71.675715
112.692841,-71.701828
112.838722,-71.727045
112.984490,-71.751386
113.130677,-71.774889
113.276993,-71.797557
113.423502,-71.819346
113.570190,-71.840306
113.717086,-71.860386
113.864057,-71.879620
114.011278,-71.897979
114.158555,-71.915488
114.306011,-71.932111
114.453615,-71.947894
116.839340,-72.081372
116.979874,-72.082096
117.129026,-72.082053
117.278270,-72.081096
117.426952,-72.079285
117.576267,-72.076555
117.725626,-72.072960
117.875056,-72.068445
118.024434,-72.063066
118.173855,-72.056765
118.323998,-72.049563
118.473459,-72.041466
118.623009,-72.032495
118.772717,-72.022587
118.921189,-72.011893
121.304759,-71.717292
121.452985,-71.691217
121.601235,-71.664243
121.749228,-71.636365
121.897263,-71.607581
122.046749,-71.577549
122.194206,-71.547014
122.340322,-71.515808
122.487570,-71.483465
122.634890,-71.450145
122.781622,-71.415065
122.928186,-71.378454
123.074354,-71.339710
123.220058,-71.299311
123.365186,-71.256759
125.609663,-70.339590
125.744636,-70.269289
125.878930,-70.197491
126.012624,-70.124528
126.145621,-70.050142
126.278093,-69.974595
126.409802,-69.897722
126.540979,-69.819733
126.671465,-69.740435
126.801361,-69.660095
126.930553,-69.578510
127.059850,-69.495474
127.187349,-69.411946
127.314832,-69.327078
127.442426,-69.240511
129.383423,-67.737432
129.498888,-67.636702
129.614598,-67.534344
129.729867,-67.431132
129.844022,-67.327507
129.957558,-67.223213
130.070289,-67.118264
130.182432,-67.012636
130.293521,-66.906621
130.404482,-66.799502
130.513834,-66.692566
130.623342,-66.584257
130.732964,-66.474452
130.840967,-66.365029
130.948078,-66.255147
132.577149,-64.411263
132.673054,-64.291550
132.768272,-64.171273
132.862725,-64.050627
132.956474,-63.929448
133.049531,-63.807808
133.141820,-63.685725
133.233369,-63.563250
133.324197,-63.440276
133.414336,-63.316842
133.503686,-63.193010
133.592284,-63.068806
133.680174,-62.944096
133.767326,-62.818995
133.853701,-62.693492
135.130499,-60.636420
135.203989,-60.504341
135.276296,-60.372610
135.347787,-60.240625
135.418563,-60.108149
135.488466,-59.975527
135.557518,-59.842671
135.625781,-59.709510
135.693550,-59.575415
135.759923,-59.442249
135.825974,-59.308318
135.891503,-59.174477
135.956722,-59.040552
136.021745,-58.906482
136.086558,-58.772374
137.106208,-56.617373
137.169028,-56.482177
137.231721,-56.347001
137.294390,-56.211636
137.356885,-56.076405
137.419342,-55.941027
137.481731,-55.805566
137.544041,-55.670056
137.606230,-55.534589
137.668393,-55.398968
137.730434,-55.263405
137.792436,-55.127725
137.854325,-54.992093
137.916172,-54.856360
137.977921,-54.720652
138.957558,-52.545383
139.018300,-52.409293
139.079011,-52.273148
139.139688,-52.136961
139.200267,-52.000874
139.260846,-51.864672
139.321352,-51.728522
139.381811,-51.592370
139.442560,-51.455456
139.503112,-51.318882
139.563135,-51.183395
139.623942,-51.046045
139.683694,-50.910976
139.743785,-50.775050
139.803974,-50.638806
140.762068,-48.459183
140.821711,-48.322907
140.881297,-48.186701
140.940821,-48.050578
141.000343,-47.914402
141.059843,-47.778220
141.119306,-47.642069
141.178775,-47.505852
141.238185,-47.369718
141.297585,-47.233558
141.356886,-47.097572
141.416344,-46.961181
141.475649,-46.825092
141.535006,-46.688838
141.594237,-46.552828
142.539765,-44.376391
142.598692,-44.240468
142.657587,-44.104587
142.716500,-43.968640
142.775365,-43.832773
142.834212,-43.696924
142.893062,-43.561040
142.951889,-43.425184
143.010678,-43.289390
143.069484,-43.153533
143.128240,-43.017768
143.186995,-42.881983
143.245789,-42.746083
143.304510,-42.610331
143.363203,-42.474623
144.300426,-40.305072
144.358923,-40.169523
144.417354,-40.034113
144.475822,-39.898602
144.534196,-39.763298
144.592627,-39.627848
144.650994,-39.492534
144.709361,-39.357209
144.767739,-39.221844
144.826100,-39.086510
144.884424,-38.951248
144.942786,-38.815888
145.001075,-38.680685
145.059374,-38.545452
145.117675,-38.410201
146.048793,-36.248924
146.106941,-36.113887
146.165008,-35.979034
146.223140,-35.844022
146.281222,-35.709118
146.339332,-35.574146
146.397675,-35.438625
146.455583,-35.304109
146.513672,-35.169166
146.571780,-35.034175
146.629933,-34.899073
146.688030,-34.764096
146.746139,-34.629087
146.804431,-34.493646
146.862546,-34.358613
147.795184,-32.190987
147.853662,-32.055041
147.912214,-31.918920
147.970773,-31.782779
148.029359,-31.646575
148.087998,-31.510242
148.146673,-31.373824
148.205335,-31.237433
148.264367,-31.100179
148.323055,-30.963722
148.381618,-30.827550
148.440472,-30.690702
148.499362,-30.553768
148.558293,-30.416736
148.617655,-30.278697
149.567670,-28.069292
149.627583,-27.929939
149.687512,-27.790549
149.747529,-27.650951
149.807601,-27.511224
149.867760,-27.371292
149.927958,-27.231268
149.988265,-27.090991
150.048607,-26.950630
150.109022,-26.810098
150.169520,-26.669370
150.230094,-26.528465
150.290728,-26.387421
150.351438,-26.246198
150.412273,-26.104681
151.396346,-23.815361
151.458628,-23.670461
151.520976,-23.525406
151.583460,-23.380035
151.646014,-23.234501
151.708674,-23.088719
151.771459,-22.942646
151.834302,-22.796435
151.897277,-22.649919
151.960365,-22.503137
152.023535,-22.356167
152.086628,-22.209373
152.150224,-22.061408
152.213734,-21.913642
152.277332,-21.765670
153.310926,-19.360774
153.376557,-19.208064
153.442350,-19.054977
153.508247,-18.901647
153.574264,-18.748037
153.640461,-18.594008
153.706749,-18.439767
153.773172,-18.285212
153.839757,-18.130279
153.906475,-17.975036
153.973306,-17.819529
154.040324,-17.663589
154.107423,-17.507458
154.174688,-17.350940
154.242110,-17.194059
155.340884,-14.637303
155.410877,-14.474434
155.481024,-14.311206
155.551358,-14.147542
155.621830,-13.983556
155.692469,-13.819181
155.763265,-13.654441
155.834307,-13.489128
155.905424,-13.323642
155.976758,-13.157649
156.048267,-12.991249
156.119924,-12.824504
156.191709,-12.657463
156.263730,-12.489872
156.335912,-12.321904
157.515436,-9.577143
157.590781,-9.401812
157.666299,-9.226081
157.742008,-9.049902
157.817866,-8.873378
157.893959,-8.696309
157.970269,-8.518733
158.046757,-8.340743
158.123452,-8.162270
158.200355,-7.983313
158.277460,-7.803887
158.354740,-7.624053
158.432280,-7.443615
158.509974,-7.262817
158.587897,-7.081487
159.862988,-4.114278
159.944481,-3.924638
160.026141,-3.734609
160.108002,-3.544115
160.190097,-3.353073
160.272405,-3.161538
160.354891,-2.969587
160.437594,-2.777130
160.520567,-2.584047
160.603700,-2.390591
160.687027,-2.196683
160.770809,-2.001716
160.854347,-1.807315
160.938261,-1.612042
161.022418,-1.416202
162.397295,1.783249
162.484899,1.987109
162.572744,2.191533
162.660736,2.396299
162.748971,2.601628
162.837347,2.807289
162.925951,3.013478
163.014727,3.220067
163.103654,3.427007
163.192779,3.634410
163.282091,3.842248
163.371575,4.050484
163.461224,4.259105
163.551069,4.468183
163.641030,4.677531
165.101424,8.076004
165.193887,8.291176
165.286467,8.506617
165.379177,8.722363
165.471983,8.938332
165.564967,9.154715
165.658005,9.371223
165.751178,9.588046
165.844596,9.805439
165.938010,10.022821
166.031950,10.241429
166.125712,10.459622
166.218769,10.676175
166.312569,10.894458
166.406441,11.112906
167.920840,14.637067
168.016154,14.858870
168.111377,15.080464
168.206790,15.302501
168.302320,15.524809
168.397697,15.746761
168.493177,15.968954
168.588800,16.191478
168.684397,16.413942
168.780064,16.636569
168.875812,16.859384
168.971537,17.082145
169.067318,17.305037
169.163132,17.528007
169.258793,17.750619
170.795337,21.326318
170.891390,21.549844
170.987451,21.773387
171.083540,21.996997
171.179567,22.220460
171.275582,22.443899
171.371643,22.667442
171.467638,22.890833
171.563591,23.114126
171.659644,23.337650
171.755523,23.560772
171.851523,23.784174
171.947426,24.007350
172.043513,24.230954
172.139253,24.453752
173.671509,28.019473
173.767160,28.242062
173.862869,28.464787
173.958437,28.687186
174.053975,28.909513
174.149617,29.132081
174.245171,29.354446
174.340729,29.576818
174.436237,29.799077
174.531790,30.021439
